RK,OpenToClose
0.000542762,0.028648
0.000789972,-0.053348
0.000371069,-0.020834
0.000375567,-0.039738
0.000251376,0.0036536
0.000177766,0.0058039
0.000271444,0.0059372
0.000602432,-0.063499
0.000834817,0.0010451
0.000247421,0.0015907
0.000201983,-0.024052
0.000357642,0.014874
0.000558621,-0.030375
0.000306644,-0.0052679
0.001077597,0.042371
0.001289577,0.022181
0.000414315,-0.0054928
0.000640931,-0.023214
0.000219467,0.014497
0.000407484,-0.0056881
0.000452911,-0.00090079
0.000152893,0.0039788
0.000106952,-0.011001
0.000240816,-0.012765
0.0003121,0.024822
0.000184676,0.037576
0.000191058,-0.026004
0.000217007,-0.0022051
0.000135108,-0.0088712
0.000377029,-0.012953
0.000132506,-0.0039539
0.000241991,0.015675
0.000177637,0.028155
0.000188903,-0.0042626
0.000206439,0.014419
0.000175631,-0.0093063
7.53E-05,-0.017146
0.000350254,-0.043536
0.000483032,0.017253
0.000672434,0.011716
0.000321509,-0.020989
0.000210627,-0.056351
0.000336891,0.015305
0.000153438,-0.011472
0.000149837,0.0028289
0.000180876,-0.010212
0.000168474,0.00096937
0.000221713,-0.023164
0.000663106,0.026268
0.000246965,0.0023657
0.000168593,-0.0055071
0.000247727,0.011987
0.000295955,0.054033
0.000475151,0.02504
0.000186546,0.0021668
0.000263952,0.026907
0.000326243,-0.020601
0.000223804,0.014391
0.00038901,-0.0086497
0.00033293,0.0034294
0.00047738,-0.011589
0.000260397,0.010782
0.000232959,0.015115
0.000938752,0.031489
0.000195632,-0.013929
0.00019109,0.0060115
8.98E-05,0.020166
0.000263881,-0.010414
0.00020724,-0.00025678
0.00019333,0.00014201
8.28E-05,-0.0029564
0.000273382,-0.024227
0.001824619,-0.093148
0.000355126,-0.015338
0.00039156,0.027346
0.000214712,-0.016
0.000126846,-0.0059952
0.000255119,-0.0017457
0.000303033,0.026016
0.000191498,0.0039616
0.000155332,-0.00058644
0.000242019,-0.0026426
0.000552907,-0.0027107
0.000441835,0.0088896
0.000173291,-0.005654
0.000186314,0.0042548
0.000385467,-0.0052013
0.000179223,-0.00043525
0.000148609,-0.0097062
0.000252741,0.008063
0.000194163,-0.0066069
0.000188289,-0.008539
0.000245856,-0.0010589
0.000212418,0.0055766
0.000173845,0.0038974
0.000175987,0.025468
0.000173815,0.021116
0.000404276,0.0071312
0.000297309,-0.027069
0.000184602,-0.00037164
0.000662641,-0.029353
0.00031181,0.0070461
0.000233215,-0.0057275
0.000314027,-0.017382
0.000227286,-0.0013301
0.000269603,-0.004006
0.001579722,0.053778
0.002932831,0.058898
0.000585016,-0.021276
0.000708985,-0.067109
0.001186178,-0.090025
0.001163624,-0.031513
0.000337325,-0.015047
0.00046459,0.031352
0.000644226,0.014157
0.000240883,-0.0044133
0.000217905,-0.020304
0.000866799,0.02324
0.000398444,-0.017602
0.000370953,-0.0014411
0.000315172,-0.0052313
0.001034781,0.061912
0.00034515,-0.044702
0.000260381,-0.023296
0.000240252,0.0043021
0.000165709,0.013841
0.000130064,0.0017282
0.000225291,0.026652
0.000218873,0.0051703
0.000354785,-0.015274
0.000247625,-0.0055682
0.000458667,0.0036486
0.000460587,0.0025082
0.000262924,-0.0035689
0.000308523,0.0055596
0.000253808,-0.0023971
0.000287532,-0.0077954
0.000241383,-0.015212
0.001616767,-0.1334
0.001667268,-0.06571
0.000824923,0.035847
0.001873954,0.06022
0.001833692,-0.036135
0.001060343,0.018043
0.000953075,-0.011715
0.000977813,-0.0040551
0.000415479,-0.0031161
0.000770169,-0.031428
0.001565171,0.02304
0.000808453,0.021383
0.000917206,0.032575
0.002923669,-0.012682
0.003086113,0.010366
0.001289328,-0.030162
0.00066455,0.0055863
0.000450786,0.0036971
0.001771034,-0.027243
0.001955459,0.012101
0.000714709,-0.0018426
0.000336181,0.0059061
0.000310105,0.0059247
0.000189172,-0.0089701
0.000323686,0.031342
0.000435448,-0.036692
0.001201842,-0.0089232
0.000432425,0.026512
0.000406502,-0.011543
0.000313398,0.014401
0.00063119,0.034919
0.000524957,-0.01107
0.000313679,0.0032891
0.000506162,0.0024684
0.000479492,-0.032615
0.000480235,0.011451
0.000186894,-0.016948
0.000307146,0.0002034
0.000305832,0.020042
0.000626975,0.040423
0.000751885,0.041235
0.000334384,0.021023
0.000441878,-0.0058647
0.000459268,-0.012881
0.000522123,0.0041206
0.000891493,0.079931
0.000565372,0.04501
0.00048352,-0.025914
0.000486324,-0.026733
0.000829189,0.019122
0.000553687,0.00069053
0.000263735,-0.0062068
0.000401799,0.0031124
0.000424525,0.039413
0.000280635,0.011872
0.000563911,0.02413
0.000401593,0.026163
0.001057833,-0.021821
0.000401479,0.0054911
0.000681289,0.04294
0.00054941,-0.0013114
0.000742169,0.0098749
0.000350447,-0.0095649
0.001725863,-0.032068
0.001533828,-0.010208
0.002429005,0.12208
0.00189484,-0.029511
0.000638844,0.0029135
0.000660913,-0.0062655
0.000550563,0.04735
0.000976882,0.0022211
0.000688984,-0.00098703
0.000841843,-0.0026689
0.000436655,-0.0031991
0.000480467,0.013238
0.000337041,0.022495
0.000671534,-0.0097747
0.001390981,0.0081834
0.002138116,-0.080226
0.000878931,-0.020479
0.000841448,0.032721
0.000460976,-0.022797
0.000829895,-0.031607
0.001377024,-0.012338
0.001180473,-0.022525
0.00098431,-0.026957
0.000730506,-0.044417
0.000348605,0.0021214
0.000435783,-0.0068349
0.000849925,0.033731
0.000589869,0.033768
0.000486571,0.0018427
0.000564822,0.00094866
0.001065414,0.0289
0.000581294,-0.00050442
0.000380104,0.006256
0.000310658,-0.0031047
0.000140854,-0.0094097
0.000122052,-0.0040875
0.000517881,-0.0089041
0.000625396,-0.0043572
0.000341231,-0.011281
0.001038982,0.024042
0.000507157,-0.01823
0.00048274,0.048066
0.000476856,0.027298
0.002821344,0.092009
0.00127232,0.030225
0.000173902,-0.0075774
0.000590895,0.028629
0.000938718,-0.045548
0.000782508,-0.019128
0.000782508,-0.0076429
0.001038408,-0.01492
0.002120968,-0.0079215
0.001104597,-0.059408
0.000659442,0.0088837
0.00121749,-0.061615
0.00162577,-0.014074
0.001871351,0.068259
0.001340686,-0.04624
0.0009109,-0.030954
0.003824018,-0.031182
0.002098365,0.0026232
0.002662754,-0.015494
0.002405226,0.0022798
0.004648675,0.016134
0.005895923,0.066381
0.002592761,-0.076799
0.001560765,-0.013143
0.00117479,0.053509
0.000581832,0.011506
0.001317918,-0.0091244
0.002543465,0.081049
0.001074451,0.01583
0.000711243,0.021679
0.001039711,-0.022495
0.000560538,0.029204
0.000455434,0.028299
0.000296928,0.0035218
0.000189607,0.0014638
0.00039221,0.001985
0.000567551,0.013006
0.00078775,-0.01797
0.001143839,-0.0081814
0.000737243,0.0061563
0.00154279,0.024041
0.000632834,0.012767
0.000601745,0.00089912
0.000284881,0.0097626
0.000987991,0.033465
0.001634875,0.10871
0.001716341,-0.022538
0.001858113,-0.0038642
0.000755844,-0.01795
0.001078468,0.015013
0.000954261,0.022844
0.000833068,-0.04479
0.001249528,0.017528
0.000660126,0.064436
0.001655514,-0.0093282
0.000798104,0.031056
0.001158252,0.0057951
0.001522944,-0.026181
0.000879853,-0.0059047
0.000800988,0.052843
0.00112953,-0.0016693
0.002439963,0.036761
0.000813709,0.049431
0.000504056,-0.025771
0.001015604,0.016667
0.001254113,-0.036731
0.000509202,-0.026266
0.001054378,-0.023981
0.001140494,0.05632
0.000815477,-0.003861
0.000888688,0.024893
0.000807772,-0.030903
0.000570038,-0.0087201
0.000514908,0.028009
0.000267913,-0.016951
0.000485118,0.0074997
0.000416578,-0.03391
0.001108781,0.012082
0.000357175,0.01616
0.001047039,0.067464
0.001024449,0.042877
0.000868393,-0.051681
0.000886885,0.026558
0.005269592,-0.27799
0.001320961,0.039705
0.000781191,0.055352
0.000921522,0.026611
0.00073216,-0.027956
0.000569076,-0.024889
0.000753781,-0.00081168
0.001211311,-0.034453
0.000528373,0.0014809
0.000752012,-0.0026874
0.000273421,-0.0021169
0.000491575,-0.026792
0.000712284,0.0010612
0.000131168,0.017737
0.000450977,-0.0011944
0.000486704,0.0012046
0.000384642,-0.0070241
0.000491515,-0.01838
0.00145287,0.058802
0.002788003,-0.021604
0.002340084,0.017917
0.000841972,0.0012126
0.000675888,0.0033969
0.000971427,-0.015831
0.000633306,0.020381
0.000690763,-0.027183
0.000525384,-0.024039
0.000416116,0.0010118
0.000342167,0.015084
0.000507599,0.036506
0.000425832,0.012393
0.000492233,0.023847
0.000688818,-0.040141
0.000863986,-0.021103
0.000648369,-0.01685
0.000524684,-0.013102
0.000712576,0.025779
0.000460952,0.036891
0.000681054,-0.0071251
0.000274783,-0.019742
0.000394075,-0.035972
0.000663889,0.060038
0.000499899,-0.022263
0.001024842,-0.055511
0.000797429,-0.027383
0.00103947,0.021229
0.000985556,-0.026217
0.001100656,-0.072747
0.000966813,-0.0248
0.001564772,0.038158
0.000364135,0.0044334
0.000795715,0.0031319
0.000618114,0.03401
0.000975772,0.0044274
0.000351337,0.010992
0.001066424,-0.029797
0.001356303,-0.021751
0.001747018,0.022247
0.002038987,-0.004697
0.00057211,0.014241
0.001009498,-0.01451
0.000531225,-0.022406
0.000296091,0.009409
0.000867574,-0.003577
0.000980986,0.024481
0.000906496,-0.042709
0.002912276,0.038748
0.000495473,0.025635
0.000789019,0.084171
0.000738161,-0.013679
0.000447746,0.0053065
0.002344202,-0.049688
0.000386259,0.019296
0.000447008,0.0013998
0.000177274,0.002107
0.000352588,0.015609
0.00044669,0.018944
0.000804532,0.037685
0.000960623,-0.04584
0.000629053,0.009573
0.001373045,0.023131
0.000749323,-0.017098
0.000221922,-0.023668
0.000497019,-0.015084
0.000532057,0.01455
0.000207361,-0.017802
0.000335159,0.021601
0.000129088,-0.022376
0.000407713,0.0042262
0.000309173,0.019259
0.000358539,0.014258
0.000275073,-0.0095333
0.000490419,-0.00026795
0.000575151,0.0035221
0.00076511,-0.03432
0.000972439,-0.0063756
0.00167731,0.015088
0.000841858,-0.046501
0.000639957,-0.0020467
0.001569564,0.0023789
0.001104402,0.019582
0.001619125,-0.044929
0.002269637,0.014191
0.001512061,0.016819
0.00159234,0.069246
0.002126966,0.031476
0.00110964,-0.0095528
0.00089702,-0.0055759
0.000721778,0.0085883
0.00061011,0.035858
0.001661214,-0.0047494
0.002561319,-0.034848
0.001757083,-0.030526
0.002302916,-0.020033
0.000929429,-0.029663
0.002082676,-0.010678
0.004460578,-0.090047
0.004169839,-0.17433
0.006299501,0.024345
0.00329211,0.013567
0.008752841,0.039053
0.001515036,0.055373
0.002812332,-0.052858
0.002049039,-0.060736
0.004617355,0.032004
0.003808975,-0.0027737
0.003224019,0.020392
0.002468586,-0.12764
0.001441343,-0.011478
0.002950247,0.0043057
0.003942372,-0.088399
0.004685575,-0.055843
0.002506722,0.13144
0.004435396,0.06647
0.002270874,0.035884
0.002327956,0.081815
0.002415142,-0.055274
0.001224054,0.028633
0.000712034,-0.042475
0.002207786,-0.068016
0.001552445,0.01421
0.001660885,-0.014708
0.002578159,0.025909
0.002392434,-0.065583
0.003686761,0.15891
0.002452816,-0.089984
0.002142952,-0.041299
0.002235654,0.0096717
0.002128904,-0.041249
0.004440011,-0.094371
0.00453878,0.064569
0.004127322,0.10237
0.003104982,-0.020405
0.001991098,0.054463
0.000495645,0.0023385
0.001210097,-0.035581
0.002294861,0.042142
0.003950275,0.032993
0.003395037,-0.02919
0.003152138,0.083505
0.002286146,0.011695
0.004067581,0.09198
0.002217455,0.01769
0.002429675,-0.010261
0.003422942,0.011817
0.001651854,-0.00078113
0.001470403,0.0053322
0.001423818,0.0031863
0.001408729,-0.017256
0.002057684,-0.018863
0.001519735,0.0019105
0.000953714,-0.023474
0.000888505,0.010949
0.000474142,0.035143
0.005512883,-0.018349
0.000321923,0.027801
0.000321923,0.045849
0.00069681,-0.0017564
0.00084264,0.059628
0.000522354,0.036314
0.000550513,-0.0083313
0.001211531,0.014487
0.000928667,-0.026108
0.000760538,-0.035487
0.001204502,-0.0073959
0.001089697,-0.046036
0.001982677,0.066724
0.001634277,-0.01007
0.001641675,-0.049228
0.001342348,0.032574
0.001542384,0.0017792
0.001447935,-0.012263
0.001571257,-0.0074997
0.003435259,0.14602
0.001245278,0.032686
0.001277431,0.020234
0.001171895,-0.022783
0.001045644,0.023599
0.000635869,-0.0021865
0.001021064,-0.00027704
0.000826728,0.017567
0.000937159,-0.01502
0.000544181,0.0018328
0.001743843,-0.020874
0.001200792,-0.0019142
0.001154199,0.048429
0.001353532,0.014664
0.001218237,-0.031125
0.00068256,-0.0071708
0.000825719,0.00098533
0.001191281,-0.0073062
0.000979255,-0.033361
0.000738651,0.011758
0.001210347,-0.0067695
0.001405293,-0.0004192
0.001329532,0.01319
0.000954396,-0.053837
0.004557868,0.061469
0.001387921,0.031854
0.000966231,0.0050258
0.00134133,0.0046724
0.001129523,0.011845
0.000715403,-0.0010182
0.001107793,-0.023402
0.000779337,0.059829
0.000451012,-0.014636
0.000807139,-0.016734
0.001195504,0.050505
0.001173469,0.021091
0.000810069,-0.0015821
0.000493092,0.0032654
0.000727389,0.041519
0.000690123,0.00029483
0.001310549,-0.043462
0.000494792,0.0018087
0.001009396,-0.047722
0.001498233,0.057158
0.000780749,0.020954
0.0008054,-0.0011656
0.000514698,0.0060465
0.00062982,-0.0016243
0.000768935,0.032895
0.000418687,-0.018141
0.000381621,0.012959
0.000372856,0.058705
0.000985987,0.051343
0.000591115,-0.03333
0.000480584,-0.02564
0.000582543,0.035562
0.000431281,0.011141
0.000811826,0.016104
0.001280686,-0.061519
0.001392401,-0.016644
0.001650596,-0.013274
0.001483841,-0.057854
0.001033493,0.081751
0.000927367,-0.0041059
0.000760888,-0.020565
0.000561319,0.0016565
0.000493755,-0.018299
0.000398109,0.010148
0.000436135,0.0036168
0.001139589,-0.048136
0.001596571,-0.072588
0.00118587,0.0082024
0.000932645,-0.017753
0.000625724,0.018091
0.001196296,-0.068587
0.001108759,-0.015255
0.001528642,0.03784
0.000898348,0.0067288
0.001013735,0.02194
0.000874982,0.015524
0.001021132,-0.027741
0.000526758,-0.008949
0.000853752,0.032457
0.000912967,-0.028684
0.001033119,-0.010497
0.000797592,0.023591
0.000521948,0.036087
0.000640205,0.0060924
0.000552206,-0.016741
0.000477851,0.0059118
0.000761994,-0.038216
0.000375844,-0.0097437
0.000405133,0.0048837
0.000816556,-0.029667
0.000841709,-0.0029097
0.000280705,0.0023813
0.000674688,0.00711
0.000402471,-0.0084322
0.001004837,0.066976
0.000686219,0.022568
0.000484356,0.0065115
0.000813858,-0.025564
0.00042717,-0.024465
0.000630623,0.00025268
0.000760564,0.037927
0.000378694,-0.012681
0.000406814,0.01386
0.000731598,0.0044001
0.000351978,-0.017447
0.000576664,-0.017381
0.000418981,-0.0036384
0.000304758,-0.024944
0.000752992,-0.0025806
0.000594177,0.031789
0.000399813,0.0029993
0.000875869,0.052029
0.000733203,0.025495
0.000420106,0.025312
0.000346882,-0.0063248
0.000253425,0.00022658
0.000487024,0.015177
0.000491629,-0.00066964
0.000815361,0.010992
0.000631195,0.026157
0.001283547,-0.095654
0.000511706,-0.012867
0.000427942,0.015231
0.000315052,0.0082324
0.000327369,0.021666
0.000368764,0.0071947
0.000329804,0.021167
0.000338454,-0.01572
0.000365013,0.0029382
0.000329253,-0.018449
0.000328853,0.033902
0.000346049,0.017403
0.00033264,0.0065303
0.000362637,0.0038978
0.000411905,0.00043215
0.000435929,-0.039662
0.000412964,-0.031278
0.000256602,0.0099228
0.000637841,0.02986
0.000345083,0.0024485
0.000218312,0.0026643
0.00036833,-0.017446
0.000160214,0.0031539
0.000262652,-0.011082
0.000469866,-0.0048205
0.000374111,0.01049
0.000313723,-0.012745
0.000820379,-0.034012
0.0002528,-0.010002
0.000869557,-0.036314
0.000307797,0.016249
0.000348785,0.01286
0.000824008,0.041555
0.000421667,0.0050699
0.000339013,-0.018574
0.000375341,0.014429
0.000334803,0.038394
0.000368663,0.039799
0.000420155,-0.007722
0.000348068,0.020461
0.00033083,0.0022236
0.000355396,0.002126
0.000344647,-0.015324
0.000365348,-0.0056187
0.00052674,-0.007752
0.000429572,-0.0062886
0.000384322,0.0055858
0.000675425,-0.0021625
0.000449547,-0.031998
0.000636824,0.0010068
0.000201192,0.015532
0.0002639,0.016594
0.000237134,0.0015147
0.000281681,-0.0045509
0.000296613,0.018335
0.000357664,-0.018353
0.000148457,0.0097443
0.000231878,0.032573
0.000491212,0.047189
0.00047407,-0.027382
0.00032266,0.016399
0.000376525,-0.016951
0.000568501,-0.022993
0.000480215,0.035636
0.004037054,0.10162
0.000739516,0.0050881
0.000350245,-0.017001
0.000685297,-0.01299
0.000769454,0.032705
0.000683513,-0.034388
0.000895527,0.0053283
0.000775208,0.00026877
0.000535012,0.0072717
0.000756475,0.040676
0.000737621,-0.0092643
0.000292329,0.023526
0.000865701,0.020762
0.00048775,0.017652
0.00022507,-0.021254
0.000342137,0.01957
0.000286744,0.0006792
0.000345671,0.024017
0.000319209,0.005084
0.00024162,-0.013525
0.000400472,-0.005174
0.000161884,0.0065376
0.000324906,-0.012583
0.000164697,-0.0073144
0.001201715,-0.023153
0.000296673,0.014519
0.000405316,-0.0075591
0.000389775,0.013641
0.00023169,-0.017095
0.000706391,-0.032558
0.000260045,-0.0045311
0.00028726,-0.0013313
0.00023171,0.0016688
0.000234592,0.013341
0.000231907,-0.018342
0.000178121,0.013037
0.000156639,0.0090003
0.000278525,-0.034508
0.000162581,-0.023167
0.000210006,-0.011033
0.000170354,0.014447
0.000393785,-0.007821
0.000252801,0.060714
0.000179014,0.00058008
0.000241788,0.0081403
9.06E-05,-0.0056672
0.000209667,-0.023876
0.000431731,-0.0098787
0.000431731,-0.030199
0.000623409,-0.038275
0.000892818,0.035022
0.000367022,-0.018353
0.000340532,0.017791
0.000155004,-0.0022726
0.000126965,-0.015344
0.000341211,0.026804
0.000491991,-0.051607
0.000366841,-0.0022991
0.00020385,0.0050901
0.000436547,-2
0.000419084,-0.00036322
0.000526925,-0.0047904
0.000600891,-0.036284
0.000541546,0.014647
0.000605462,0.020591
0.002125987,0.21256
0.000860907,-0.010709
0.000800576,-0.021906
0.000294765,0.015054
0.000420356,0.0025298
0.000566912,-0.027081
0.000787317,0.0097288
0.000395945,0.00018932
0.00040246,0.017909
0.000303665,-0.0091043
0.00042275,0.030472
0.000247509,-0.0036845
0.000256843,0.026684
0.000180455,-0.0053154
0.000228734,0.024764
0.000231219,0.0079902
0.00064918,-0.022547
0.000268782,-0.013936
0.000319854,0.0055711
0.000445432,0.01387
0.000161932,0.007812
0.000243171,0.053576
0.000213498,-0.011993
0.000382294,-0.018585
0.000137986,0.0060176
0.000323187,-0.0053328
0.000100527,0.015212
0.000377639,0.018244
0.000326019,0.018774
0.000202947,-0.0010213
0.000276823,-0.017245
0.000194742,-0.0054449
0.000175962,0.015092
0.000312185,0.0047737
0.00010787,-0.0059976
0.000126698,-0.00045245
0.000359237,0.031136
0.000293437,0.0029831
0.000132158,-0.0076138
0.000407789,0.016431
0.000285833,0.0090926
0.000144984,-0.0043535
0.000240626,0.015208
0.000180043,-0.018454
0.000401991,0.01723
0.000462109,0.063785
0.00065299,0.041231
0.000574002,-0.045538
0.000389761,0.027019
0.000254189,0.0062425
0.000232189,0.010372
0.000410552,0.039086
0.000535392,0.011536
0.00051406,-0.008382
0.000678028,-0.018089
0.000655804,-0.0054787
0.000501286,0.026954
0.000602108,0.0017023
0.00270896,0.13869
0.001135153,-0.0046108
0.001565,0.081848
0.001003936,-0.057236
0.001195709,-0.027517
0.000721904,0.036501
0.000918797,-0.040714
0.000899685,0.028711
0.001080248,-0.024594
0.001080405,-0.0084207
0.003108417,-0.011895
0.003242537,-0.062452
0.000979418,0.062834
0.000921722,0.024383
0.000946312,0.076376
0.003093887,0.018966
0.001960996,-0.087996
0.002050501,0.056599
0.001934073,-0.043315
0.002800166,-0.013895
0.002087897,-0.059089
0.002520003,0.049499
0.001426877,0.018516
0.001749932,0.033254
0.001633272,6
0.000814755,0.037313
0.001323805,0.022594
0.001082798,-0.036817
0.000958161,0.032937
0.001054539,0.0081033
0.001415477,-0.019951
0.002055379,-0.0032377
0.001723304,0.0086804
0.001654364,0.043656
0.001297767,0.031477
0.000938206,0.015655
0.000780185,0.049035
0.000616835,-0.026301
0.001376589,0.0087307
0.000525354,0.0099225
0.00031881,0.0037138
0.000949499,-0.061056
0.001241511,-0.019507
0.001048035,0.0096225
0.000512527,-0.020684
0.000725797,0.025685
0.000707334,-0.0051929
0.000956297,-0.042513
0.001245391,-0.035775
0.001920701,0.0094128
0.000808294,-0.023713
0.000942756,0.00077102
0.000970559,0.096526
0.001239969,-0.0098828
0.000476176,0.0042816
0.000677523,0.014459
0.000637022,0.015178
0.000797628,0.01512
0.000605663,-0.014717
0.000508507,-0.022125
0.000865367,0.0044512
0.000751208,0.011697
0.000897928,-0.0068331
0.001856632,-0.14348
0.000848229,0.038516
0.000798467,-0.046845
0.000646453,0.013052
0.000902737,-0.03612
0.001076122,-0.022138
0.000663301,0.043632
0.000603879,-0.0063242
0.00045588,0.024956
0.000512069,0.034266
0.000528085,0.021993
0.001088722,0.068451
0.000605519,-0.01214
0.00164566,0.067064
0.001339884,0.011352
0.000932544,0.052386
0.000803577,-0.0073518
0.000644645,0.037047
0.000889336,-0.032498
0.000934282,-0.055865
0.000862492,0.020954
0.000510757,0.012806
0.000797107,-0.024668
0.000790836,-0.044102
0.000818456,0.023267
0.000532677,0.016077
0.000638347,-0.00047404
0.000525901,-0.0228
0.000623229,0.017304
0.0014633,0.073063
0.000582393,0.022128
0.000555132,0.0052499
0.000391935,0.022543
0.000408721,0.028402
0.000518184,-0.0014423
0.000446311,0.00145
0.000270735,0.013214
0.000233541,-0.0078089
0.000232177,-0.023732
0.000329229,-0.020539
0.000285767,5
0.000339541,0.01826
0.000627303,0.027843
0.000728355,0.064264
0.000802155,0.023663
0.000570785,0.0096883
0.000549116,0.016946
0.001240381,-0.018288
0.000474432,0.050543
0.00082699,-0.04733
0.000667106,-0.048186
0.000819473,0.0088781
0.000604237,-0.0010638
0.000806121,-0.038304
0.000795026,0.0089195
0.000468476,-0.011325
0.000358051,0.025018
0.000446933,0.011403
0.000394307,-0.0048013
0.000523813,-0.011041
0.000359182,0.017894
0.000289702,-0.01822
0.000539492,-0.024578
0.00064552,0.025562
0.00154365,0.12133
0.000469009,-0.028113
0.000434905,-0.0063159
0.000716112,0.062696
0.000891429,0.0040228
0.000427345,-0.014654
0.000586234,-0.01494
0.000634688,-0.032647
0.000472685,0.020998
0.000519552,0.00091152
0.000523434,-0.020546
0.000409106,0.0012698
0.000432104,0.00582
0.000467307,0.0078043
0.000537845,0.038026
0.000424866,-0.010358
0.000466868,-0.010275
0.000523563,-0.031459
0.000672308,-0.016613
0.000412666,0.0084455
0.000222285,0.010374
0.000255407,0.026626
0.00084689,0.086672
0.000535296,-0.0044094
0.000267932,0.0051954
0.000116404,0.014052
0.000402012,0.040303
0.000691602,0.03329
0.000732056,-0.028638
0.000565843,-0.033808
0.000374094,-0.042918
0.000466019,0.042178
0.000497299,-0.019615
0.000747481,-0.0073064
0.000484793,0.014656
0.000429824,0.019074
0.000391627,-0.058835
0.000690008,-0.029303
0.00062754,0.0021759
0.000345782,0.01708
0.000403301,0.004481
0.000335294,-0.025095
0.000292516,0.04506
0.000263003,-0.0047324
0.000180688,-0.0054155
0.00026548,-0.024359
0.000233854,0.019004
